"","idenpa","pais_nombre","sexo","edad","reeeduc_1","s18_a","s2","p16st","p5stgbs","p6stgbs","p40stgbs","p13stgbs_a","p13stgbs_b","p13st_c","p13st_d","p13st_f","p22st","p61st"
"4789",170,"Colombia",2,60,3,6,5,5,4,5,3,1,3,1,-1,3,6,3
"4790",170,"Colombia",2,38,4,3,3,9,3,5,3,2,2,1,3,3,1,8
"4791",170,"Colombia",2,36,4,4,4,10,3,3,1,2,1,1,3,1,9,10
"4792",170,"Colombia",1,38,3,1,5,5,2,2,3,2,1,1,3,3,10,10
"4793",170,"Colombia",1,29,4,4,3,10,3,5,3,1,1,3,4,1,1,10
"4794",170,"Colombia",1,49,5,1,3,-2,4,5,3,1,1,1,3,3,10,10
"4795",170,"Colombia",2,25,4,1,3,8,4,5,3,4,2,3,3,3,2,-1
"4796",170,"Colombia",1,67,2,6,3,10,3,2,3,3,3,1,3,3,10,10
"4797",170,"Colombia",2,80,2,1,-1,-1,4,5,3,4,3,1,-2,3,-2,-1
"4798",170,"Colombia",1,25,5,4,3,7,3,4,1,2,3,3,4,4,1,4
"4799",170,"Colombia",2,33,4,4,3,1,3,4,3,2,2,1,2,3,2,4
"4800",170,"Colombia",1,19,4,7,4,3,3,3,3,2,1,1,3,3,-1,4
"4801",170,"Colombia",1,27,4,3,4,2,3,5,2,1,1,1,3,3,3,3
"4802",170,"Colombia",2,42,3,6,3,0,4,5,-1,1,1,1,3,3,2,1
"4803",170,"Colombia",1,45,4,1,2,10,3,2,2,3,3,3,2,2,3,8
"4804",170,"Colombia",2,23,4,6,3,10,3,4,2,4,2,1,3,1,10,10
"4805",188,"Costa Rica",2,46,3,3,3,-1,3,4,3,-3,3,2,4,3,4,5
"4806",188,"Costa Rica",2,40,3,6,3,10,3,4,2,-3,2,3,2,2,1,10
"4807",188,"Costa Rica",2,25,4,6,4,10,4,2,4,-3,2,-1,3,3,1,7
"4808",188,"Costa Rica",1,28,5,4,2,10,4,5,1,-3,1,3,4,1,5,6
"4809",188,"Costa Rica",2,68,1,6,4,10,4,5,4,-3,4,4,4,3,-1,4
"4810",188,"Costa Rica",1,67,6,5,4,4,4,5,3,-3,2,4,4,4,5,1
"4811",188,"Costa Rica",1,35,6,3,3,5,3,2,4,-3,3,3,3,3,1,1
"4812",188,"Costa Rica",1,57,3,1,2,10,3,-1,2,-3,2,1,3,1,1,5
"4813",188,"Costa Rica",1,48,3,1,4,5,3,4,1,-3,1,4,3,3,2,9
"4814",188,"Costa Rica",2,49,4,2,4,7,3,2,2,-3,2,1,3,3,1,4
"4815",188,"Costa Rica",1,74,6,5,3,8,2,2,3,-3,3,4,2,2,1,8
"4816",188,"Costa Rica",2,62,3,6,3,7,2,1,2,-3,2,1,2,2,6,6
"4817",188,"Costa Rica",1,54,5,2,3,5,5,2,4,-3,3,4,4,2,1,1
"4818",188,"Costa Rica",1,23,5,1,3,5,3,4,2,-3,2,2,2,2,2,6
"4819",188,"Costa Rica",1,59,4,1,4,9,4,4,3,-3,3,4,3,3,1,1
"4820",188,"Costa Rica",2,19,5,7,3,-1,3,2,2,-3,3,2,2,2,1,1
"4821",188,"Costa Rica",2,35,7,6,4,5,3,2,1,-3,2,3,3,4,1,7
"4822",188,"Costa Rica",2,43,4,3,3,5,3,4,2,-3,2,3,3,2,6,2
"4823",188,"Costa Rica",1,52,4,1,5,9,3,2,2,-3,2,2,3,3,2,7
"4824",188,"Costa Rica",1,19,5,6,3,5,4,3,3,-3,2,4,3,2,1,1
"4825",188,"Costa Rica",1,48,3,1,3,2,5,5,3,-3,2,2,2,2,1,3
"4826",188,"Costa Rica",1,43,1,3,5,10,4,5,4,-3,4,4,4,4,5,5
"4827",188,"Costa Rica",2,65,3,5,4,5,3,2,4,-3,4,2,4,4,1,5
"4828",188,"Costa Rica",1,24,3,2,3,6,4,4,4,-3,3,4,2,1,1,6
"4829",188,"Costa Rica",2,59,5,6,3,6,4,3,4,-3,2,1,3,3,5,5
"4830",188,"Costa Rica",2,18,5,7,4,4,4,2,2,-3,2,3,2,1,4,8
"4831",188,"Costa Rica",1,53,3,3,5,10,2,2,4,-3,3,3,3,3,6,8
"4832",188,"Costa Rica",1,57,3,2,2,8,5,5,3,-3,3,2,4,3,7,9
"4833",188,"Costa Rica",2,29,4,4,2,8,3,5,2,-3,2,3,3,2,1,1
"4834",188,"Costa Rica",2,88,2,3,3,8,3,4,4,-3,3,1,3,3,7,8
"4835",188,"Costa Rica",1,28,6,7,-2,3,4,4,1,-3,3,4,2,3,1,1
"4836",188,"Costa Rica",1,23,4,3,3,5,3,2,1,-3,2,1,3,2,5,3
"4837",188,"Costa Rica",2,50,3,1,4,8,3,2,3,-3,3,2,3,2,2,4
"4838",188,"Costa Rica",2,66,3,5,3,4,3,4,4,-3,3,3,4,2,5,6
"4839",188,"Costa Rica",2,50,4,4,3,10,3,2,4,-3,4,3,4,4,7,10
"4840",188,"Costa Rica",1,53,7,2,3,5,3,3,3,-3,2,2,3,2,1,8
"4841",188,"Costa Rica",2,18,5,7,3,5,3,2,3,-3,2,2,3,2,1,5
"4842",188,"Costa Rica",1,47,5,3,3,6,3,4,3,-3,3,2,3,3,1,6
"4843",188,"Costa Rica",2,36,6,1,3,5,5,2,2,-3,2,3,4,3,1,4
"4844",188,"Costa Rica",2,57,3,6,3,6,3,2,4,-3,3,1,3,4,7,1
"4845",188,"Costa Rica",1,61,2,3,5,3,4,4,3,-3,3,1,3,3,1,7
"4846",188,"Costa Rica",2,20,5,7,3,10,4,4,3,-3,2,1,2,2,1,2
"4847",188,"Costa Rica",1,38,6,2,3,3,4,5,4,-3,1,3,3,3,10,1
"4848",188,"Costa Rica",1,26,5,2,4,0,3,4,4,-3,4,4,4,4,1,5
"4849",188,"Costa Rica",1,22,6,1,3,5,2,2,2,-3,3,3,3,3,1,1
"4850",188,"Costa Rica",2,53,6,3,4,-1,4,-1,4,-3,3,2,3,3,5,5
"4851",188,"Costa Rica",1,42,3,4,5,-1,5,5,4,-3,3,4,4,3,1,2
"4852",188,"Costa Rica",2,45,3,6,4,0,5,2,3,-3,3,2,3,2,1,1
"4853",188,"Costa Rica",2,33,5,1,4,5,3,3,2,-3,2,3,2,2,4,5
"4854",188,"Costa Rica",2,62,4,1,3,9,4,2,4,-3,4,2,4,4,8,1
"4855",188,"Costa Rica",2,47,3,3,4,5,4,2,1,-3,3,2,4,3,10,6
"4856",188,"Costa Rica",1,54,3,1,4,6,5,3,3,-3,-1,-1,3,1,1,5
"4857",188,"Costa Rica",1,61,3,3,5,-1,3,2,3,-3,2,3,3,3,1,4
"4858",188,"Costa Rica",1,26,5,3,2,-1,3,1,1,-3,2,2,2,1,1,9
"4859",188,"Costa Rica",2,57,4,6,3,5,3,3,2,-3,2,1,2,2,3,5
"4860",188,"Costa Rica",2,19,4,7,3,5,3,2,4,-3,3,2,3,3,1,4
"4861",188,"Costa Rica",2,37,6,4,4,5,5,4,3,-3,3,2,4,3,8,5
"4862",188,"Costa Rica",2,44,5,1,4,6,5,3,2,-3,1,4,4,1,1,10
"4863",188,"Costa Rica",2,35,4,6,5,4,4,2,4,-3,1,1,3,3,1,8
"4864",188,"Costa Rica",1,22,5,6,3,-1,3,2,2,-3,1,1,2,1,1,6
"4865",188,"Costa Rica",2,52,3,6,4,3,4,2,4,-3,3,4,3,2,10,3
"4866",188,"Costa Rica",1,18,3,1,2,8,3,2,2,-3,3,2,1,2,3,2
"4867",188,"Costa Rica",1,42,4,6,3,5,3,5,3,-3,2,2,1,2,8,6
"4868",188,"Costa Rica",1,61,3,1,3,7,3,-1,3,-3,2,1,4,3,1,10
"4869",188,"Costa Rica",2,38,5,6,4,8,5,4,3,-3,1,1,2,2,2,7
"4870",188,"Costa Rica",2,25,3,2,2,6,3,2,4,-3,2,2,3,3,1,6
"4871",188,"Costa Rica",1,40,7,3,4,8,3,4,2,-3,2,2,4,2,1,5
"4872",188,"Costa Rica",1,42,7,1,3,9,4,1,1,-3,1,2,4,4,8,8
"4873",188,"Costa Rica",2,73,3,1,2,10,3,2,1,-3,2,3,4,4,2,6
"4874",188,"Costa Rica",2,40,7,3,3,5,1,3,2,-3,2,3,3,2,4,1
"4875",188,"Costa Rica",2,36,7,2,3,5,4,5,3,-3,2,2,3,3,1,1
"4876",188,"Costa Rica",1,31,7,1,3,5,3,2,1,-3,2,2,3,2,1,3
"4877",188,"Costa Rica",2,51,3,1,2,3,4,5,4,-3,4,4,4,4,1,5
"4878",188,"Costa Rica",2,23,4,6,3,5,3,2,3,-3,2,2,3,4,1,4
"4879",188,"Costa Rica",2,52,5,3,3,5,3,2,2,-3,2,1,2,2,1,6
"4880",188,"Costa Rica",2,42,7,2,3,-1,2,2,4,-3,3,3,3,3,1,8
"4881",188,"Costa Rica",1,20,6,3,3,6,3,5,2,-3,2,2,3,3,5,4
"4882",188,"Costa Rica",1,69,3,6,4,8,3,2,3,-3,2,2,2,2,8,6
"4883",188,"Costa Rica",1,52,5,3,3,1,3,3,2,-3,2,2,3,2,1,9
"4884",188,"Costa Rica",1,46,5,3,3,4,3,3,3,-3,3,1,3,3,1,5
"4885",188,"Costa Rica",2,50,7,2,3,1,3,4,2,-3,3,4,2,3,1,2
"4886",188,"Costa Rica",2,22,4,1,3,5,4,4,3,-3,1,1,3,3,1,5
"4887",188,"Costa Rica",2,60,3,1,4,5,3,5,4,-3,4,3,3,3,5,5
"4888",188,"Costa Rica",1,38,7,3,3,5,5,3,2,-3,3,3,3,4,1,1
"4889",188,"Costa Rica",1,21,5,6,4,7,4,2,1,-3,2,1,2,2,1,5
"4890",188,"Costa Rica",2,56,4,4,4,5,5,4,4,-3,4,3,4,4,1,4
"4891",188,"Costa Rica",1,36,3,1,4,5,4,5,4,-3,2,1,4,2,5,3
"4892",188,"Costa Rica",1,74,3,3,4,97,5,5,2,-3,4,4,4,-1,1,7
"4893",188,"Costa Rica",2,27,7,3,2,6,3,4,1,-3,3,3,3,1,3,8
"4894",188,"Costa Rica",2,74,3,5,3,-1,3,2,2,-3,1,1,3,1,1,10
"4895",188,"Costa Rica",1,30,3,3,5,5,3,2,3,-3,2,2,2,2,10,5
"4896",188,"Costa Rica",1,53,4,1,3,5,4,3,3,-3,3,3,4,3,4,3
"4897",188,"Costa Rica",1,60,5,4,4,5,5,3,3,-3,3,3,4,4,1,3
"4898",188,"Costa Rica",1,68,7,3,3,8,1,2,2,-3,1,1,1,2,10,7
"4899",188,"Costa Rica",2,20,4,3,3,6,3,3,2,-3,2,1,2,2,3,5
"4900",188,"Costa Rica",2,40,7,3,4,8,4,5,1,-3,2,2,3,3,1,5
"4901",188,"Costa Rica",2,83,3,5,2,7,4,4,4,-3,2,2,3,3,1,8
"4902",188,"Costa Rica",2,30,6,6,4,5,4,5,4,-3,2,4,2,2,2,2
"4903",188,"Costa Rica",1,52,6,6,5,10,3,2,2,-3,4,3,4,2,10,8
"4904",188,"Costa Rica",2,62,3,6,5,10,4,5,3,-3,1,1,3,4,1,1
"4905",188,"Costa Rica",1,22,4,3,2,5,4,2,4,-3,3,2,4,4,8,4
"4906",188,"Costa Rica",1,68,7,2,3,6,3,2,2,-3,1,2,2,2,1,1
"4907",188,"Costa Rica",1,55,7,1,3,10,3,2,2,-3,1,2,3,2,8,8
"4908",188,"Costa Rica",2,50,4,3,4,2,3,4,3,-3,2,3,4,3,4,4
"4909",188,"Costa Rica",1,69,1,5,5,10,5,5,4,-3,4,1,4,4,1,1
"4910",188,"Costa Rica",2,25,7,4,2,2,5,5,1,-3,3,3,3,3,5,1
"4911",188,"Costa Rica",1,42,4,1,4,5,4,3,3,-3,2,2,3,3,5,7
"4912",188,"Costa Rica",2,37,4,4,3,5,3,2,3,-3,3,2,3,2,1,4
"4913",188,"Costa Rica",2,25,6,1,3,10,3,2,2,-3,3,3,2,2,1,8
"4914",188,"Costa Rica",2,40,4,3,4,5,3,5,4,-3,3,4,4,3,7,8
"4915",188,"Costa Rica",1,25,6,3,3,5,2,2,2,-3,2,4,3,4,1,4
"4916",188,"Costa Rica",2,21,5,7,3,5,5,5,4,-3,3,3,2,4,5,5
"4917",188,"Costa Rica",2,50,3,1,3,10,4,4,1,-3,1,1,2,2,2,9
"4918",188,"Costa Rica",2,59,6,2,4,10,4,1,4,-3,1,1,3,2,1,7
"4919",188,"Costa Rica",1,61,3,3,3,7,4,4,4,-3,3,2,4,2,1,7
"4920",188,"Costa Rica",1,41,3,3,3,0,3,2,1,-3,3,1,4,4,1,7
"4921",188,"Costa Rica",1,38,7,2,2,10,3,3,4,-3,3,3,2,2,1,6
"4922",188,"Costa Rica",2,75,3,5,5,8,4,5,3,-3,1,1,1,1,1,-1
"4923",188,"Costa Rica",1,52,5,1,3,5,3,3,4,-3,2,1,3,4,1,7
"4924",188,"Costa Rica",2,26,7,3,3,5,4,5,4,-3,4,3,4,3,2,5
"4925",188,"Costa Rica",2,45,3,6,5,5,4,5,2,-3,2,2,2,2,1,5
"4926",188,"Costa Rica",1,50,6,3,3,8,3,2,2,-3,1,1,2,2,1,5
"4927",188,"Costa Rica",2,28,6,7,3,7,3,1,2,-3,1,1,2,2,6,7
"4928",188,"Costa Rica",1,18,6,7,3,-1,3,4,3,-3,2,2,2,2,5,2
"4929",188,"Costa Rica",2,67,7,6,4,7,5,5,1,-3,1,3,4,3,1,1
"4930",188,"Costa Rica",1,49,3,3,3,8,4,5,3,-3,3,2,3,3,1,1
"4931",188,"Costa Rica",1,21,4,2,3,4,5,2,4,-3,3,2,4,3,1,1
"4932",188,"Costa Rica",2,38,4,6,3,5,3,2,2,-3,2,2,2,2,1,5
"4933",188,"Costa Rica",2,68,2,6,4,0,4,5,4,-3,4,3,3,3,1,5
"4934",188,"Costa Rica",1,54,5,1,3,5,3,2,4,-3,2,4,4,4,1,2
"4935",188,"Costa Rica",1,62,7,5,4,4,2,2,4,-3,2,3,4,3,1,4
"4936",188,"Costa Rica",1,26,6,1,5,5,3,2,4,-3,3,2,3,2,1,2
"4937",188,"Costa Rica",1,53,6,6,4,2,4,3,2,-3,1,4,3,1,1,1
"4938",188,"Costa Rica",2,19,5,3,3,5,3,2,3,-3,2,2,3,2,1,7
"4939",188,"Costa Rica",1,68,3,5,3,8,4,2,4,-3,2,3,4,2,1,10
"4940",188,"Costa Rica",2,25,6,3,4,5,3,1,3,-3,2,3,3,3,1,3
"4941",188,"Costa Rica",2,40,7,1,1,5,3,3,4,-3,2,3,4,4,1,3
"4942",188,"Costa Rica",2,37,5,6,3,3,5,3,4,-3,2,3,3,2,5,4
"4943",188,"Costa Rica",1,26,5,6,3,5,3,3,3,-3,3,3,3,3,5,5
"4944",188,"Costa Rica",2,76,3,6,4,8,5,2,2,-3,1,1,3,3,1,4
"4945",188,"Costa Rica",2,52,6,6,3,8,5,5,3,-3,3,2,4,4,1,5
"4946",188,"Costa Rica",2,40,6,1,3,5,2,4,3,-3,3,3,3,3,2,6
"4947",188,"Costa Rica",2,53,4,1,3,5,4,2,3,-3,3,1,4,4,9,3
"4948",188,"Costa Rica",2,28,3,3,3,5,5,5,3,-3,2,2,2,1,1,6
"4949",188,"Costa Rica",1,43,5,1,3,10,3,2,2,-3,1,1,2,1,1,1
"4950",188,"Costa Rica",1,33,4,1,3,5,5,3,3,-3,3,3,3,4,8,1
"4951",188,"Costa Rica",2,32,6,3,4,-1,2,2,4,-3,1,1,1,2,1,6
"4952",188,"Costa Rica",1,23,3,4,3,4,5,4,3,-3,3,2,2,3,5,8
"4953",188,"Costa Rica",1,60,7,1,4,8,3,2,1,-3,2,1,4,3,1,4
"4954",188,"Costa Rica",1,68,2,1,3,3,3,5,2,-3,4,4,4,4,3,1
"4955",188,"Costa Rica",1,21,6,3,3,5,4,2,4,-3,4,1,3,4,1,5
"4956",188,"Costa Rica",2,23,4,1,3,4,4,4,3,-3,2,1,2,1,4,5
"4957",188,"Costa Rica",2,72,6,6,2,5,4,4,4,-3,3,1,3,2,10,6
"4958",188,"Costa Rica",1,74,3,5,5,10,3,2,2,-3,3,3,2,3,1,2
"4959",188,"Costa Rica",2,52,3,6,5,-1,5,5,4,-3,4,2,4,4,1,1
"4960",188,"Costa Rica",1,60,7,2,4,5,3,2,3,-3,2,2,3,3,7,6
"4961",188,"Costa Rica",1,59,4,3,4,5,5,4,3,-3,4,4,4,3,1,5
"4962",188,"Costa Rica",2,59,3,6,4,6,4,2,1,-3,3,1,3,2,1,5
"4963",188,"Costa Rica",2,28,6,7,4,5,3,3,3,-3,2,4,2,3,4,5
"4964",188,"Costa Rica",1,42,4,3,5,8,5,4,2,-3,3,4,4,4,1,1
"4965",188,"Costa Rica",1,18,5,3,1,10,3,4,4,-3,2,1,2,4,8,8
"4966",188,"Costa Rica",2,19,4,6,4,-1,2,2,3,-3,2,4,2,3,1,7
"4967",188,"Costa Rica",2,57,3,6,3,4,3,2,3,-3,3,3,3,3,3,5
"4968",188,"Costa Rica",2,20,5,7,3,4,3,2,4,-3,1,1,2,1,5,6
"4969",188,"Costa Rica",1,32,4,3,1,5,3,4,3,-3,2,2,3,3,5,5
"4970",188,"Costa Rica",1,69,5,5,3,5,3,2,4,-3,3,2,4,4,6,7
"4971",188,"Costa Rica",1,42,3,3,2,6,3,4,2,-3,2,2,3,3,7,7
"4972",188,"Costa Rica",1,44,4,3,4,10,5,4,2,-3,2,1,3,4,1,8
"4973",188,"Costa Rica",1,60,3,3,4,0,2,2,4,-3,3,2,3,3,1,8
"4974",188,"Costa Rica",2,48,3,6,3,-1,3,5,3,-3,3,1,2,2,3,5
"4975",188,"Costa Rica",2,28,5,4,4,5,4,3,3,-3,2,2,3,3,1,3
"4976",188,"Costa Rica",2,53,4,1,5,5,4,5,2,-3,2,3,4,4,4,3
"4977",188,"Costa Rica",2,25,5,1,4,5,3,3,2,-3,3,3,3,3,8,5
"4978",188,"Costa Rica",1,59,3,3,4,4,3,2,2,-3,2,3,4,2,2,5
"4979",188,"Costa Rica",1,24,3,3,4,5,3,5,4,-3,3,3,3,2,5,8
"4980",188,"Costa Rica",2,50,3,6,3,7,3,2,3,-3,3,2,4,3,3,6
"4981",188,"Costa Rica",2,24,5,6,4,3,4,4,4,-3,4,1,3,3,5,3
"4982",188,"Costa Rica",1,59,4,3,4,5,4,3,4,-3,4,4,4,3,7,3
"4983",188,"Costa Rica",1,70,2,2,5,9,4,4,4,-3,4,2,4,4,1,1
"4984",188,"Costa Rica",1,54,6,3,4,8,3,1,2,-3,2,1,3,2,7,5
"4985",188,"Costa Rica",2,58,3,6,3,7,3,5,3,-3,4,4,4,4,1,10
"4986",188,"Costa Rica",2,64,2,5,3,5,5,3,4,-3,4,1,4,4,4,10
"4987",188,"Costa Rica",2,20,7,3,3,5,3,2,3,-3,2,3,2,2,3,7
"4988",188,"Costa Rica",2,63,3,6,4,10,5,5,2,-3,4,2,4,4,2,3
"4989",188,"Costa Rica",1,54,3,1,3,9,1,2,1,-3,4,2,4,3,1,10
"4990",188,"Costa Rica",1,35,4,6,4,5,3,2,4,-3,3,2,3,3,1,5
"4991",188,"Costa Rica",1,24,6,2,4,5,3,3,2,-3,2,4,4,3,7,1
"4992",188,"Costa Rica",2,38,3,1,4,10,3,5,3,-3,3,1,3,1,1,5
"4993",188,"Costa Rica",1,34,3,6,3,8,5,3,4,-3,4,4,4,3,1,5
"4994",188,"Costa Rica",2,40,5,1,4,10,3,3,4,-3,3,2,4,2,4,7
"4995",188,"Costa Rica",1,49,3,1,2,5,3,2,2,-3,2,3,4,3,1,1
"4996",188,"Costa Rica",2,36,6,3,4,-1,3,2,4,-3,2,2,3,3,5,7
"4997",188,"Costa Rica",1,41,4,1,3,-1,4,4,4,-3,3,4,4,4,6,5
"4998",188,"Costa Rica",2,38,7,3,5,10,3,2,4,-3,2,2,4,2,1,1
"4999",188,"Costa Rica",2,48,5,6,4,5,5,2,4,-3,2,2,3,2,5,1
"5000",188,"Costa Rica",1,63,4,1,5,3,5,5,4,-3,4,3,4,4,6,1
"5001",188,"Costa Rica",2,80,7,5,3,3,3,2,1,-3,3,2,4,3,1,3
"5002",188,"Costa Rica",1,54,3,3,4,8,3,2,4,-3,4,4,4,4,1,10
"5003",188,"Costa Rica",2,50,3,6,2,-1,5,1,4,-3,4,-2,4,4,-2,-2
"5004",188,"Costa Rica",1,54,4,3,4,5,3,2,2,-3,2,1,3,2,1,3
"5005",188,"Costa Rica",1,46,6,1,3,5,3,4,2,-3,2,3,2,2,1,8
"5006",188,"Costa Rica",2,48,4,1,3,6,4,4,1,-3,3,3,3,3,6,8
"5007",188,"Costa Rica",2,47,6,1,3,4,3,5,4,-3,3,2,3,2,1,4
"5008",188,"Costa Rica",1,33,5,3,3,-1,4,4,4,-3,2,2,2,2,2,5
"5009",188,"Costa Rica",2,57,4,1,3,7,3,3,3,-3,2,1,3,2,1,3
"5010",188,"Costa Rica",1,45,6,6,3,7,4,4,2,-3,2,3,2,2,1,5
"5011",188,"Costa Rica",2,30,6,3,3,5,3,3,-1,-3,3,3,3,3,1,5
"5012",188,"Costa Rica",1,35,4,1,3,7,2,2,2,-3,2,2,2,2,1,8
"5013",188,"Costa Rica",2,38,3,6,3,9,4,5,4,-3,3,4,4,4,9,1
"5014",188,"Costa Rica",2,62,3,6,5,5,5,2,2,-3,3,3,4,3,1,1
"5015",188,"Costa Rica",1,27,6,3,2,7,3,2,2,-3,2,3,4,3,3,3
"5016",188,"Costa Rica",1,48,4,1,-2,10,2,-1,4,-3,3,3,3,4,-2,-2
"5017",188,"Costa Rica",1,70,7,5,2,10,4,4,3,-3,2,2,4,4,1,10
"5018",188,"Costa Rica",2,68,7,5,-1,0,3,5,1,-3,3,4,3,3,1,1
"5019",188,"Costa Rica",2,33,5,4,3,4,5,5,3,-3,4,4,4,4,1,1
"5020",188,"Costa Rica",2,41,6,2,4,5,3,2,3,-3,1,2,3,2,1,6
"5021",188,"Costa Rica",1,19,5,7,4,4,2,2,1,-3,1,1,2,3,6,1
"5022",188,"Costa Rica",1,74,7,2,3,8,2,2,2,-3,2,1,4,3,1,1
"5023",188,"Costa Rica",2,40,6,1,3,7,3,3,2,-3,2,2,2,1,4,8
"5024",188,"Costa Rica",2,75,6,5,3,10,3,3,4,-3,2,2,3,3,7,8
"5025",188,"Costa Rica",2,61,3,6,4,3,4,4,4,-3,2,4,3,3,1,4
"5026",188,"Costa Rica",1,50,3,3,4,7,4,2,2,-3,2,2,2,3,1,7
"5027",188,"Costa Rica",1,35,4,3,1,0,3,4,4,-3,3,1,3,3,10,7
"5028",188,"Costa Rica",1,34,5,4,5,10,3,2,3,-3,2,1,2,1,1,10
"5029",188,"Costa Rica",2,36,6,1,3,5,3,4,1,-3,1,4,2,2,1,6
"5030",188,"Costa Rica",2,27,4,3,3,5,3,5,3,-3,1,1,2,2,3,1
"5031",188,"Costa Rica",2,62,3,1,4,3,3,3,1,-3,4,4,4,4,9,9
"5032",188,"Costa Rica",1,65,3,1,3,7,1,1,1,-3,1,1,3,2,1,1
"5033",188,"Costa Rica",2,27,4,7,3,5,3,1,4,-3,4,1,2,3,1,6
"5034",188,"Costa Rica",1,60,3,1,5,6,2,2,2,-3,3,2,2,2,4,5
"5035",188,"Costa Rica",2,44,6,6,4,-1,5,5,2,-3,2,4,4,4,1,1
"5036",188,"Costa Rica",1,42,3,3,3,5,3,2,4,-3,2,1,3,2,1,5
"5037",188,"Costa Rica",1,68,3,6,4,0,4,2,4,-3,3,1,3,2,1,1
"5038",188,"Costa Rica",1,69,3,5,3,8,2,2,4,-3,3,1,3,3,4,8
"5039",188,"Costa Rica",1,36,7,3,3,2,5,5,1,-3,1,4,4,4,10,1
"5040",188,"Costa Rica",2,71,3,6,3,5,3,3,4,-3,2,2,2,3,6,6
"5041",188,"Costa Rica",2,33,7,2,3,0,5,5,4,-3,2,4,4,4,1,3
"5042",188,"Costa Rica",2,24,6,1,3,5,3,3,3,-3,2,3,3,3,2,1
"5043",188,"Costa Rica",2,52,6,3,4,8,5,5,2,-3,2,4,3,3,1,1
"5044",188,"Costa Rica",1,23,5,4,3,5,4,4,3,-3,1,1,3,3,1,4
"5045",188,"Costa Rica",1,20,6,6,3,5,5,2,3,-3,4,2,2,4,2,6
"5046",188,"Costa Rica",1,43,5,2,4,5,3,4,1,-3,3,2,3,3,1,1
"5047",188,"Costa Rica",2,20,4,7,3,4,3,2,3,-3,3,3,3,3,1,6
"5048",188,"Costa Rica",2,72,2,6,4,0,4,5,3,-3,4,1,4,4,-1,1
"5049",188,"Costa Rica",2,65,2,6,1,10,3,2,4,-3,3,1,3,3,10,6
"5050",188,"Costa Rica",2,45,5,1,3,10,4,5,4,-3,1,3,3,3,1,7
"5051",188,"Costa Rica",2,32,5,4,3,9,4,3,2,-3,1,3,2,2,1,8
"5052",188,"Costa Rica",1,60,3,1,3,97,4,3,4,-3,4,4,4,4,1,1
"5053",188,"Costa Rica",1,37,7,3,4,7,3,2,3,-3,2,4,2,2,1,2
"5054",188,"Costa Rica",1,74,3,5,1,0,3,4,4,-3,4,1,3,3,1,10
"5055",188,"Costa Rica",1,21,6,3,4,8,3,2,4,-3,2,1,2,2,5,4
"5056",188,"Costa Rica",2,32,7,6,3,0,2,4,3,-3,2,1,2,3,1,5
"5057",188,"Costa Rica",2,23,6,3,5,2,2,2,3,-3,2,3,3,4,6,4
"5058",188,"Costa Rica",2,28,3,4,4,8,5,5,4,-3,4,1,3,4,1,9
"5059",188,"Costa Rica",2,46,6,6,4,8,2,1,1,-3,1,2,3,4,1,6
"5060",188,"Costa Rica",1,29,3,1,3,6,2,2,4,-3,1,1,2,2,1,8
"5061",188,"Costa Rica",1,63,1,2,4,8,-1,5,4,-3,1,1,1,4,3,10
"5062",188,"Costa Rica",1,72,3,5,2,10,2,2,4,-3,1,1,1,2,1,6
"5063",188,"Costa Rica",1,53,6,1,3,10,3,2,1,-3,2,2,4,4,1,5
"5064",188,"Costa Rica",1,26,6,1,3,5,3,1,1,-3,1,1,3,3,3,3
"5065",188,"Costa Rica",2,21,5,3,5,-1,3,3,2,-3,2,3,2,1,5,6
"5066",188,"Costa Rica",1,41,6,2,4,5,3,5,4,-3,1,1,3,3,4,1
"5067",188,"Costa Rica",1,65,6,5,3,97,5,5,4,-3,3,4,4,4,1,1
"5068",188,"Costa Rica",2,85,3,6,3,6,4,4,4,-3,3,3,2,2,1,8
"5069",188,"Costa Rica",2,43,6,6,3,-1,4,5,3,-3,1,4,2,1,5,3
"5070",188,"Costa Rica",2,21,6,7,3,8,3,2,3,-3,3,2,2,1,6,5
"5071",188,"Costa Rica",2,76,3,6,3,9,5,4,2,-3,2,1,3,3,1,1
"5072",188,"Costa Rica",2,26,3,2,3,3,5,4,3,-3,3,1,4,3,7,8
"5073",188,"Costa Rica",1,60,5,1,-1,5,4,5,1,-3,1,3,3,1,1,7
"5074",188,"Costa Rica",1,24,4,3,3,-1,4,3,3,-3,2,3,3,2,5,6
"5075",188,"Costa Rica",2,41,3,6,4,-1,5,5,4,-3,3,2,4,3,1,5
"5076",188,"Costa Rica",1,22,6,2,3,4,3,4,3,-3,2,2,3,2,3,7
"5077",188,"Costa Rica",2,27,5,7,2,10,4,4,2,-3,3,2,3,3,5,7
"5078",188,"Costa Rica",1,60,3,6,4,10,3,2,4,-3,3,3,3,3,10,8
"5079",188,"Costa Rica",1,53,3,3,4,-1,5,2,4,-3,4,4,4,4,1,5
"5080",188,"Costa Rica",2,68,3,6,4,9,2,2,1,-3,4,2,4,4,7,6
"5081",188,"Costa Rica",2,75,3,3,5,-1,2,-1,3,-3,1,1,3,2,8,7
"5082",188,"Costa Rica",2,22,2,6,3,6,2,1,2,-3,3,3,2,2,4,7
"5083",188,"Costa Rica",1,40,6,2,3,7,2,2,2,-3,1,3,2,2,1,6
